,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
107,BA,BOEING CO,2019-09-30,10-K,2020-01-31,,,1167000000.0,1259000000.0,19980000000.0,,,,,
108,BA,BOEING CO,2019-09-30,10-K,2021-02-01,,,1167000000.0,1259000000.0,19980000000.0,,,,,
105,BA,BOEING CO,2019-06-30,10-K,2020-01-31,,,-2942000000.0,-3380000000.0,15751000000.0,,,,,
106,BA,BOEING CO,2019-06-30,10-K,2021-02-01,,,-2942000000.0,-3380000000.0,15751000000.0,,,,,
103,BA,BOEING CO,2019-03-31,10-K,2020-01-31,,,2149000000.0,2350000000.0,22917000000.0,,,,,
104,BA,BOEING CO,2019-03-31,10-K,2021-02-01,,,2149000000.0,2350000000.0,22917000000.0,,,,,
99,BA,BOEING CO,2018-12-31,10-K,2019-02-08,7637000000.0,,3424000000.0,4175000000.0,28341000000.0,,1012261159.0,339000000.0,117359000000.0,
100,BA,BOEING CO,2018-12-31,10-K,2020-01-31,7637000000.0,,3424000000.0,4175000000.0,28341000000.0,101127000000.0,1012261159.0,339000000.0,117359000000.0,
101,BA,BOEING CO,2018-12-31,10-K,2021-02-01,7637000000.0,,10460000000.0,11987000000.0,101127000000.0,,1012261159.0,,,
102,BA,BOEING CO,2018-12-31,10-K,2022-01-31,,,,,,,1012261159.0,,,
97,BA,BOEING CO,2018-09-30,10-K,2019-02-08,,,2363000000.0,2227000000.0,25146000000.0,,,,,
98,BA,BOEING CO,2018-09-30,10-K,2020-01-31,,,2363000000.0,2227000000.0,25146000000.0,,,,,
95,BA,BOEING CO,2018-06-30,10-K,2019-02-08,,,2196000000.0,2710000000.0,24258000000.0,,,,,
96,BA,BOEING CO,2018-06-30,10-K,2020-01-31,,,2196000000.0,2710000000.0,24258000000.0,,,,,
93,BA,BOEING CO,2018-03-31,10-K,2019-02-08,,,2477000000.0,2875000000.0,23382000000.0,,,,,
94,BA,BOEING CO,2018-03-31,10-K,2020-01-31,,,2477000000.0,2875000000.0,23382000000.0,,,,,
89,BA,BOEING CO,2017-12-31,10-K,2018-02-12,8813000000.0,,3132000000.0,3030000000.0,25368000000.0,,1012261159.0,355000000.0,92333000000.0,
90,BA,BOEING CO,2017-12-31,10-K,2019-02-08,8813000000.0,,3320000000.0,2978000000.0,24770000000.0,,1012261159.0,1656000000.0,112362000000.0,
91,BA,BOEING CO,2017-12-31,10-K,2020-01-31,8813000000.0,,8458000000.0,10344000000.0,94005000000.0,94005000000.0,1012261159.0,,,
92,BA,BOEING CO,2017-12-31,10-K,2021-02-01,,,,,,,1012261159.0,,,
87,BA,BOEING CO,2017-09-30,10-K,2018-02-12,,,1853000000.0,2689000000.0,24309000000.0,,,,,
88,BA,BOEING CO,2017-09-30,10-K,2019-02-08,,,1810000000.0,2630000000.0,24223000000.0,,,,,
85,BA,BOEING CO,2017-06-30,10-K,2018-02-12,,,1761000000.0,2535000000.0,22739000000.0,,,,,
86,BA,BOEING CO,2017-06-30,10-K,2019-02-08,,,1749000000.0,2530000000.0,23051000000.0,,,,,
83,BA,BOEING CO,2017-03-31,10-K,2018-02-12,,,1451000000.0,2024000000.0,20976000000.0,,,,,
84,BA,BOEING CO,2017-03-31,10-K,2019-02-08,,,1579000000.0,2206000000.0,21961000000.0,,,,,
79,BA,BOEING CO,2016-12-31,10-K,2017-02-08,8801000000.0,,1631000000.0,2183000000.0,23286000000.0,,1012261159.0,817000000.0,89997000000.0,
80,BA,BOEING CO,2016-12-31,10-K,2018-02-12,8801000000.0,,1631000000.0,2183000000.0,23286000000.0,,1012261159.0,817000000.0,89997000000.0,
81,BA,BOEING CO,2016-12-31,10-K,2019-02-08,8801000000.0,,5034000000.0,6527000000.0,93496000000.0,,1012261159.0,,,
82,BA,BOEING CO,2016-12-31,10-K,2020-01-31,,,,,,,1012261159.0,,,
77,BA,BOEING CO,2016-09-30,10-K,2017-02-08,,,2279000000.0,2282000000.0,23898000000.0,,,,,
78,BA,BOEING CO,2016-09-30,10-K,2018-02-12,,,2279000000.0,2282000000.0,23898000000.0,,,,,
75,BA,BOEING CO,2016-06-30,10-K,2017-02-08,,,-234000000.0,-419000000.0,24755000000.0,,,,,
76,BA,BOEING CO,2016-06-30,10-K,2018-02-12,,,-234000000.0,-419000000.0,24755000000.0,,,,,
73,BA,BOEING CO,2016-03-31,10-K,2017-02-08,,,1219000000.0,1788000000.0,22632000000.0,,,,,
74,BA,BOEING CO,2016-03-31,10-K,2018-02-12,,,1219000000.0,1788000000.0,22632000000.0,,,,,
69,BA,BOEING CO,2015-12-31,10-K,2016-02-10,11302000000.0,,1026000000.0,1161000000.0,23573000000.0,,1012261159.0,6335000000.0,94408000000.0,
70,BA,BOEING CO,2015-12-31,10-K,2017-02-08,11302000000.0,,1026000000.0,1161000000.0,23573000000.0,,1012261159.0,6335000000.0,94408000000.0,
71,BA,BOEING CO,2015-12-31,10-K,2018-02-12,11302000000.0,,5176000000.0,7443000000.0,96114000000.0,,1012261159.0,,,
72,BA,BOEING CO,2015-12-31,10-K,2019-02-08,,,,,,,1012261159.0,,,
67,BA,BOEING CO,2015-09-30,10-K,2016-02-10,,,1704000000.0,2580000000.0,25849000000.0,,,,,
68,BA,BOEING CO,2015-09-30,10-K,2017-02-08,,,1704000000.0,2580000000.0,25849000000.0,,,,,
65,BA,BOEING CO,2015-06-30,10-K,2016-02-10,,,1110000000.0,1683000000.0,24543000000.0,,,,,
66,BA,BOEING CO,2015-06-30,10-K,2017-02-08,,,1110000000.0,1683000000.0,24543000000.0,,,,,
63,BA,BOEING CO,2015-03-31,10-K,2016-02-10,,,1336000000.0,2019000000.0,22149000000.0,,,,,
64,BA,BOEING CO,2015-03-31,10-K,2017-02-08,,,1336000000.0,2019000000.0,22149000000.0,,,,,
59,BA,BOEING CO,2014-12-31,10-K,2015-02-12,11733000000.0,,1466000000.0,2025000000.0,24468000000.0,,1012261159.0,8665000000.0,99198000000.0,
60,BA,BOEING CO,2014-12-31,10-K,2016-02-10,11733000000.0,,1466000000.0,2025000000.0,24468000000.0,,1012261159.0,8665000000.0,92921000000.0,
61,BA,BOEING CO,2014-12-31,10-K,2017-02-08,11733000000.0,,5446000000.0,7473000000.0,90762000000.0,,1012261159.0,,,
62,BA,BOEING CO,2014-12-31,10-K,2018-02-12,11733000000.0,,,,,,1012261159.0,,,
57,BA,BOEING CO,2014-09-30,10-K,2015-02-12,,,1362000000.0,2119000000.0,23784000000.0,,,,,
58,BA,BOEING CO,2014-09-30,10-K,2016-02-10,,,1362000000.0,2119000000.0,23784000000.0,,,,,
55,BA,BOEING CO,2014-06-30,10-K,2015-02-12,,,1653000000.0,1787000000.0,22045000000.0,,,,,
56,BA,BOEING CO,2014-06-30,10-K,2016-02-10,,,1653000000.0,1787000000.0,22045000000.0,,,,,
53,BA,BOEING CO,2014-03-31,10-K,2015-02-12,,,965000000.0,1542000000.0,20465000000.0,,,,,
54,BA,BOEING CO,2014-03-31,10-K,2016-02-10,,,965000000.0,1542000000.0,20465000000.0,,,,,
49,BA,BOEING CO,2013-12-31,10-K,2014-02-14,9088000000.0,,1233000000.0,1515000000.0,23785000000.0,,1012261159.0,14875000000.0,92663000000.0,
50,BA,BOEING CO,2013-12-31,10-K,2015-02-12,9088000000.0,,1233000000.0,1515000000.0,23785000000.0,,1012261159.0,14875000000.0,92663000000.0,
51,BA,BOEING CO,2013-12-31,10-K,2016-02-10,9088000000.0,,4585000000.0,6562000000.0,86623000000.0,,1012261159.0,,,
52,BA,BOEING CO,2013-12-31,10-K,2017-02-08,9088000000.0,,,,,,1012261159.0,,,
47,BA,BOEING CO,2013-09-30,10-K,2014-02-14,,,1158000000.0,1803000000.0,22130000000.0,,,,,
48,BA,BOEING CO,2013-09-30,10-K,2015-02-12,,,1158000000.0,1803000000.0,22130000000.0,,,,,
45,BA,BOEING CO,2013-06-30,10-K,2014-02-14,,,1088000000.0,1716000000.0,21815000000.0,,,,,
46,BA,BOEING CO,2013-06-30,10-K,2015-02-12,,,1088000000.0,1716000000.0,21815000000.0,,,,,
43,BA,BOEING CO,2013-03-31,10-K,2014-02-14,,,1106000000.0,1528000000.0,18893000000.0,,,,,
44,BA,BOEING CO,2013-03-31,10-K,2015-02-12,,,1106000000.0,1528000000.0,18893000000.0,,,,,
39,BA,BOEING CO,2012-12-31,10-K,2013-02-11,10341000000.0,,978000000.0,1629000000.0,22302000000.0,,1012261159.0,5867000000.0,88896000000.0,
40,BA,BOEING CO,2012-12-31,10-K,2014-02-14,10341000000.0,,978000000.0,1624000000.0,22302000000.0,,1012261159.0,5867000000.0,88896000000.0,
41,BA,BOEING CO,2012-12-31,10-K,2015-02-12,10341000000.0,,3900000000.0,6290000000.0,81698000000.0,,1012261159.0,,,
42,BA,BOEING CO,2012-12-31,10-K,2016-02-10,10341000000.0,,,,,,1012261159.0,,,
37,BA,BOEING CO,2012-09-30,10-K,2013-02-11,,,1032000000.0,1564000000.0,20008000000.0,,,,,
38,BA,BOEING CO,2012-09-30,10-K,2014-02-14,,,1032000000.0,1559000000.0,20008000000.0,,,,,
35,BA,BOEING CO,2012-06-30,10-K,2013-02-11,,,967000000.0,1548000000.0,20005000000.0,,,,,
36,BA,BOEING CO,2012-06-30,10-K,2014-02-14,,,967000000.0,1542000000.0,20005000000.0,,,,,
33,BA,BOEING CO,2012-03-31,10-K,2013-02-11,,,923000000.0,1570000000.0,19383000000.0,,,,,
34,BA,BOEING CO,2012-03-31,10-K,2014-02-14,,,923000000.0,1565000000.0,19383000000.0,,,,,
29,BA,BOEING CO,2011-12-31,10-K,2012-02-09,10049000000.0,,1393000000.0,1597000000.0,19555000000.0,,1012261159.0,3515000000.0,79986000000.0,76378000000.0
30,BA,BOEING CO,2011-12-31,10-K,2013-02-11,10049000000.0,,1393000000.0,1597000000.0,19555000000.0,,1012261159.0,3515000000.0,79986000000.0,
31,BA,BOEING CO,2011-12-31,10-K,2014-02-14,10049000000.0,,4018000000.0,5823000000.0,68735000000.0,,1012261159.0,,,
32,BA,BOEING CO,2011-12-31,10-K,2015-02-12,10049000000.0,,,,,,1012261159.0,,,
27,BA,BOEING CO,2011-09-30,10-K,2012-02-09,,,1098000000.0,1714000000.0,17727000000.0,,,,,
28,BA,BOEING CO,2011-09-30,10-K,2013-02-11,,,1098000000.0,1714000000.0,17727000000.0,,,,,
25,BA,BOEING CO,2011-06-30,10-K,2012-02-09,,,941000000.0,1534000000.0,16543000000.0,,,,,
26,BA,BOEING CO,2011-06-30,10-K,2013-02-11,,,941000000.0,1534000000.0,16543000000.0,,,,,
23,BA,BOEING CO,2011-03-31,10-K,2012-02-09,,,586000000.0,1000000000.0,14910000000.0,,,,,
24,BA,BOEING CO,2011-03-31,10-K,2013-02-11,,,586000000.0,1000000000.0,14910000000.0,,,,,
19,BA,BOEING CO,2010-12-31,10-K,2011-02-09,5359000000.0,,1164000000.0,1103000000.0,16550000000.0,,,2766000000.0,68565000000.0,
20,BA,BOEING CO,2010-12-31,10-K,2012-02-09,5359000000.0,,1164000000.0,1103000000.0,16550000000.0,,1012261159.0,2766000000.0,68565000000.0,65703000000.0
21,BA,BOEING CO,2010-12-31,10-K,2013-02-11,5359000000.0,,3307000000.0,4971000000.0,64306000000.0,,1012261159.0,,,
22,BA,BOEING CO,2010-12-31,10-K,2014-02-14,5359000000.0,,,,,,1012261159.0,,,
17,BA,BOEING CO,2010-09-30,10-K,2011-02-09,,,837000000.0,1387000000.0,16967000000.0,,,,,
18,BA,BOEING CO,2010-09-30,10-K,2012-02-09,,,837000000.0,1387000000.0,16967000000.0,,,,,
15,BA,BOEING CO,2010-06-30,10-K,2011-02-09,,,787000000.0,1307000000.0,15573000000.0,,,,,
16,BA,BOEING CO,2010-06-30,10-K,2012-02-09,,,787000000.0,1307000000.0,15573000000.0,,,,,
13,BA,BOEING CO,2010-03-31,10-K,2011-02-09,,,519000000.0,1174000000.0,15216000000.0,,,,,
14,BA,BOEING CO,2010-03-31,10-K,2012-02-09,,,519000000.0,1174000000.0,15216000000.0,,,,,
9,BA,BOEING CO,2009-12-31,10-K,2010-02-08,9215000000.0,,1312000000.0,2096000000.0,68281000000.0,,,2128000000.0,62053000000.0,
10,BA,BOEING CO,2009-12-31,10-K,2011-02-09,9215000000.0,,1268000000.0,1693000000.0,17937000000.0,,,2128000000.0,62053000000.0,
11,BA,BOEING CO,2009-12-31,10-K,2012-02-09,9215000000.0,,1312000000.0,2096000000.0,68281000000.0,,1012261159.0,,,
12,BA,BOEING CO,2009-12-31,10-K,2013-02-11,9215000000.0,,,,,,1012261159.0,,,
8,BA,BOEING CO,2009-09-30,10-K,2011-02-09,,,-1564000000.0,-2151000000.0,16688000000.0,,,,,
7,BA,BOEING CO,2009-06-30,10-K,2011-02-09,,,998000000.0,1529000000.0,17154000000.0,,,,,
6,BA,BOEING CO,2009-03-31,10-K,2011-02-09,,,610000000.0,1025000000.0,16502000000.0,,,,,
3,BA,BOEING CO,2008-12-31,10-K,2010-02-08,3268000000.0,,2672000000.0,3950000000.0,60909000000.0,,,-1294000000.0,53779000000.0,
4,BA,BOEING CO,2008-12-31,10-K,2011-02-09,3268000000.0,,2672000000.0,3950000000.0,60909000000.0,,,,,
5,BA,BOEING CO,2008-12-31,10-K,2012-02-09,3268000000.0,,,,,,1012261159.0,,,
1,BA,BOEING CO,2007-12-31,10-K,2010-02-08,7042000000.0,,4074000000.0,5830000000.0,66387000000.0,,,,,
2,BA,BOEING CO,2007-12-31,10-K,2011-02-09,7042000000.0,,,,,,,,,
0,BA,BOEING CO,2006-12-31,10-K,2010-02-08,6118000000.0,,,,,,,,,
