,ticker,company,end_date,form,filed,cash,long_term_debt,net_income,operating_income,revenue,revenue_alt,shares_outstanding,stockholders_equity,total_assets,total_liabilities
111,MMM,3M COMPANY,2022-12-31,10-K,2024-02-07,,15939000000.0,5777000000.0,6539000000.0,34229000000.0,,549245105.0,14722000000.0,46455000000.0,31685000000.0
112,MMM,3M COMPANY,2022-12-31,10-K,2025-02-05,,,5777000000.0,4369000000.0,26161000000.0,26161000000.0,,,,
107,MMM,3M COMPANY,2021-12-31,10-K,2022-02-09,,17347000000.0,5921000000.0,7369000000.0,35355000000.0,35355000000.0,571845478.0,15046000000.0,47072000000.0,31955000000.0
108,MMM,3M COMPANY,2021-12-31,10-K,2023-02-08,,17347000000.0,5921000000.0,7369000000.0,35355000000.0,35355000000.0,571845478.0,15046000000.0,47072000000.0,31955000000.0
109,MMM,3M COMPANY,2021-12-31,10-K,2024-02-07,,,5921000000.0,7369000000.0,35355000000.0,,,,,
104,MMM,3M COMPANY,2020-12-31,10-K,2021-02-04,,18783000000.0,1389000000.0,7161000000.0,32184000000.0,8583000000.0,577749638.0,12867000000.0,47344000000.0,34413000000.0
105,MMM,3M COMPANY,2020-12-31,10-K,2022-02-09,,18783000000.0,5449000000.0,7161000000.0,32184000000.0,32184000000.0,577749638.0,12867000000.0,47344000000.0,34413000000.0
106,MMM,3M COMPANY,2020-12-31,10-K,2023-02-08,,,5449000000.0,7161000000.0,32184000000.0,32184000000.0,,,,
103,MMM,3M COMPANY,2020-09-30,10-K,2021-02-04,,,1413000000.0,,,8350000000.0,,,,
102,MMM,3M COMPANY,2020-06-30,10-K,2021-02-04,,,1290000000.0,,,7176000000.0,,,,
101,MMM,3M COMPANY,2020-03-31,10-K,2021-02-04,,,1292000000.0,,,8075000000.0,,,,
98,MMM,3M COMPANY,2019-12-31,10-K,2020-02-06,,19359000000.0,969000000.0,6174000000.0,32136000000.0,8111000000.0,575184835.0,10063000000.0,44659000000.0,34533000000.0
99,MMM,3M COMPANY,2019-12-31,10-K,2021-02-04,,19359000000.0,969000000.0,6174000000.0,32136000000.0,8111000000.0,575184835.0,10063000000.0,44659000000.0,34533000000.0
100,MMM,3M COMPANY,2019-12-31,10-K,2022-02-09,,,4517000000.0,6174000000.0,32136000000.0,32136000000.0,,,,
96,MMM,3M COMPANY,2019-09-30,10-K,2020-02-06,,,1583000000.0,,,7991000000.0,,,,
97,MMM,3M COMPANY,2019-09-30,10-K,2021-02-04,,,1583000000.0,,,7991000000.0,,,,
94,MMM,3M COMPANY,2019-06-30,10-K,2020-02-06,,,1127000000.0,,,8171000000.0,,,,
95,MMM,3M COMPANY,2019-06-30,10-K,2021-02-04,,,1127000000.0,,,8171000000.0,,,,
92,MMM,3M COMPANY,2019-03-31,10-K,2020-02-06,,,891000000.0,,,7863000000.0,,,,
93,MMM,3M COMPANY,2019-03-31,10-K,2021-02-04,,,891000000.0,,,7863000000.0,,,,
89,MMM,3M COMPANY,2018-12-31,10-K,2019-02-07,,14156000000.0,1347000000.0,7207000000.0,32765000000.0,7945000000.0,576575168.0,9796000000.0,36500000000.0,26652000000.0
90,MMM,3M COMPANY,2018-12-31,10-K,2020-02-06,,14156000000.0,1347000000.0,7207000000.0,32765000000.0,7945000000.0,576575168.0,9796000000.0,36500000000.0,26652000000.0
91,MMM,3M COMPANY,2018-12-31,10-K,2021-02-04,,,5349000000.0,7207000000.0,32765000000.0,32765000000.0,,,,
87,MMM,3M COMPANY,2018-09-30,10-K,2019-02-07,,,1543000000.0,,,8152000000.0,,,,
88,MMM,3M COMPANY,2018-09-30,10-K,2020-02-06,,,1543000000.0,,,8152000000.0,,,,
85,MMM,3M COMPANY,2018-06-30,10-K,2019-02-07,,,1857000000.0,,,8390000000.0,,,,
86,MMM,3M COMPANY,2018-06-30,10-K,2020-02-06,,,1857000000.0,,,8390000000.0,,,,
83,MMM,3M COMPANY,2018-03-31,10-K,2019-02-07,,,602000000.0,,,8278000000.0,,,,
84,MMM,3M COMPANY,2018-03-31,10-K,2020-02-06,,,602000000.0,,,8278000000.0,,,,
80,MMM,3M COMPANY,2017-12-31,10-K,2018-02-08,,13198000000.0,523000000.0,7820000000.0,,,594884237.0,11563000000.0,37987000000.0,26365000000.0
81,MMM,3M COMPANY,2017-12-31,10-K,2019-02-07,,13198000000.0,523000000.0,7692000000.0,31657000000.0,7990000000.0,594884237.0,11563000000.0,37987000000.0,26365000000.0
82,MMM,3M COMPANY,2017-12-31,10-K,2020-02-06,,,4858000000.0,7692000000.0,31657000000.0,,,,37987000000.0,
78,MMM,3M COMPANY,2017-09-30,10-K,2018-02-08,,,1429000000.0,,,,,,,
79,MMM,3M COMPANY,2017-09-30,10-K,2019-02-07,,,1429000000.0,,,8172000000.0,,,,
76,MMM,3M COMPANY,2017-06-30,10-K,2018-02-08,,,1583000000.0,,,,,,,
77,MMM,3M COMPANY,2017-06-30,10-K,2019-02-07,,,1583000000.0,,,7810000000.0,,,,
74,MMM,3M COMPANY,2017-03-31,10-K,2018-02-08,,,1323000000.0,,,,,,,
75,MMM,3M COMPANY,2017-03-31,10-K,2019-02-07,,,1323000000.0,,,7685000000.0,,,,
71,MMM,3M COMPANY,2016-12-31,10-K,2017-02-09,2398000000.0,11478000000.0,1155000000.0,7223000000.0,,,596726278.0,10298000000.0,32906000000.0,22563000000.0
72,MMM,3M COMPANY,2016-12-31,10-K,2018-02-08,,11478000000.0,1155000000.0,7223000000.0,,,596726278.0,10298000000.0,32906000000.0,22563000000.0
73,MMM,3M COMPANY,2016-12-31,10-K,2019-02-07,,,5050000000.0,7027000000.0,30109000000.0,30109000000.0,,,32906000000.0,
69,MMM,3M COMPANY,2016-09-30,10-K,2017-02-09,,,1329000000.0,,,,,,,
70,MMM,3M COMPANY,2016-09-30,10-K,2018-02-08,,,1329000000.0,,,,,,,
67,MMM,3M COMPANY,2016-06-30,10-K,2017-02-09,,,1291000000.0,,,,,,,
68,MMM,3M COMPANY,2016-06-30,10-K,2018-02-08,,,1291000000.0,,,,,,,
65,MMM,3M COMPANY,2016-03-31,10-K,2017-02-09,,,1275000000.0,,,,,,,
66,MMM,3M COMPANY,2016-03-31,10-K,2018-02-08,,,1275000000.0,,,,,,,
62,MMM,3M COMPANY,2015-12-31,10-K,2016-02-11,1798000000.0,9878000000.0,1038000000.0,6946000000.0,,,609330124.0,11708000000.0,32718000000.0,20971000000.0
63,MMM,3M COMPANY,2015-12-31,10-K,2017-02-09,1798000000.0,9878000000.0,1038000000.0,6946000000.0,,,609330124.0,11429000000.0,32883000000.0,21415000000.0
64,MMM,3M COMPANY,2015-12-31,10-K,2018-02-08,,,4833000000.0,6946000000.0,,,,,32883000000.0,
60,MMM,3M COMPANY,2015-09-30,10-K,2016-02-11,,,1296000000.0,,,,,,,
61,MMM,3M COMPANY,2015-09-30,10-K,2017-02-09,,,1296000000.0,,,,,,,
58,MMM,3M COMPANY,2015-06-30,10-K,2016-02-11,,,1300000000.0,,,,,,,
59,MMM,3M COMPANY,2015-06-30,10-K,2017-02-09,,,1300000000.0,,,,,,,
56,MMM,3M COMPANY,2015-03-31,10-K,2016-02-11,,,1199000000.0,,,,,,,
57,MMM,3M COMPANY,2015-03-31,10-K,2017-02-09,,,1199000000.0,,,,,,,
53,MMM,3M COMPANY,2014-12-31,10-K,2015-02-12,1897000000.0,,1179000000.0,7135000000.0,,,635134594.0,13109000000.0,31269000000.0,18127000000.0
54,MMM,3M COMPANY,2014-12-31,10-K,2016-02-11,1897000000.0,6760000000.0,1179000000.0,7135000000.0,,,635134594.0,13109000000.0,31209000000.0,18067000000.0
55,MMM,3M COMPANY,2014-12-31,10-K,2017-02-09,1897000000.0,,4956000000.0,7135000000.0,,,,,31374000000.0,
51,MMM,3M COMPANY,2014-09-30,10-K,2015-02-12,,,1303000000.0,,,,,,,
52,MMM,3M COMPANY,2014-09-30,10-K,2016-02-11,,,1303000000.0,,,,,,,
49,MMM,3M COMPANY,2014-06-30,10-K,2015-02-12,,,1267000000.0,,,,,,,
50,MMM,3M COMPANY,2014-06-30,10-K,2016-02-11,,,1267000000.0,,,,,,,
47,MMM,3M COMPANY,2014-03-31,10-K,2015-02-12,,,1207000000.0,,,,,,,
48,MMM,3M COMPANY,2014-03-31,10-K,2016-02-11,,,1207000000.0,,,,,,,
43,MMM,3M COMPANY,2013-12-31,10-K,2014-02-13,2581000000.0,5912000000.0,1103000000.0,6666000000.0,,,663296239.0,17502000000.0,33550000000.0,15602000000.0
44,MMM,3M COMPANY,2013-12-31,10-K,2015-02-12,2581000000.0,,1103000000.0,6666000000.0,,,663296239.0,17502000000.0,33550000000.0,15602000000.0
45,MMM,3M COMPANY,2013-12-31,10-K,2016-02-11,2581000000.0,,4659000000.0,6666000000.0,,,,,33304000000.0,
46,MMM,3M COMPANY,2013-12-31,10-K,2017-02-09,2581000000.0,,,,,,,,,
41,MMM,3M COMPANY,2013-09-30,10-K,2014-02-13,,,1230000000.0,,,,,,,
42,MMM,3M COMPANY,2013-09-30,10-K,2015-02-12,,,1230000000.0,,,,,,,
39,MMM,3M COMPANY,2013-06-30,10-K,2014-02-13,,,1197000000.0,,,,,,,
40,MMM,3M COMPANY,2013-06-30,10-K,2015-02-12,,,1197000000.0,,,,,,,
37,MMM,3M COMPANY,2013-03-31,10-K,2014-02-13,,,1129000000.0,,,,,,,
38,MMM,3M COMPANY,2013-03-31,10-K,2015-02-12,,,1129000000.0,,,,,,,
33,MMM,3M COMPANY,2012-12-31,10-K,2013-02-14,2883000000.0,5902000000.0,991000000.0,6483000000.0,,,687091650.0,17575000000.0,33876000000.0,15836000000.0
34,MMM,3M COMPANY,2012-12-31,10-K,2014-02-13,2883000000.0,5902000000.0,991000000.0,6483000000.0,,,687091650.0,17575000000.0,33876000000.0,15836000000.0
35,MMM,3M COMPANY,2012-12-31,10-K,2015-02-12,2883000000.0,,4444000000.0,6483000000.0,,,,,33876000000.0,
36,MMM,3M COMPANY,2012-12-31,10-K,2016-02-11,2883000000.0,,,,,,,,,
31,MMM,3M COMPANY,2012-09-30,10-K,2013-02-14,,,1161000000.0,,,,,,,
32,MMM,3M COMPANY,2012-09-30,10-K,2014-02-13,,,1161000000.0,,,,,,,
29,MMM,3M COMPANY,2012-06-30,10-K,2013-02-14,,,1167000000.0,,,,,,,
30,MMM,3M COMPANY,2012-06-30,10-K,2014-02-13,,,1167000000.0,,,,,,,
27,MMM,3M COMPANY,2012-03-31,10-K,2013-02-14,,,1125000000.0,,,,,,,
28,MMM,3M COMPANY,2012-03-31,10-K,2014-02-13,,,1125000000.0,,,,,,,
23,MMM,3M COMPANY,2011-12-31,10-K,2012-02-16,2219000000.0,5047000000.0,,6178000000.0,,,694970041.0,15420000000.0,31616000000.0,15754000000.0
24,MMM,3M COMPANY,2011-12-31,10-K,2013-02-14,2219000000.0,5047000000.0,954000000.0,6178000000.0,,,694970041.0,15420000000.0,31616000000.0,15754000000.0
25,MMM,3M COMPANY,2011-12-31,10-K,2014-02-13,2219000000.0,,4283000000.0,6178000000.0,,,,,31616000000.0,
26,MMM,3M COMPANY,2011-12-31,10-K,2015-02-12,2219000000.0,,,,,,,,,
22,MMM,3M COMPANY,2011-09-30,10-K,2013-02-14,,,1088000000.0,,,,,,,
21,MMM,3M COMPANY,2011-06-30,10-K,2013-02-14,,,1160000000.0,,,,,,,
20,MMM,3M COMPANY,2011-03-31,10-K,2013-02-14,,,1081000000.0,,,,,,,
16,MMM,3M COMPANY,2010-12-31,10-K,2011-02-16,3377000000.0,5368000000.0,928000000.0,5918000000.0,,,711977608.0,15663000000.0,30156000000.0,14139000000.0
17,MMM,3M COMPANY,2010-12-31,10-K,2012-02-16,3377000000.0,5368000000.0,,5918000000.0,,,711977608.0,15663000000.0,30156000000.0,14139000000.0
18,MMM,3M COMPANY,2010-12-31,10-K,2013-02-14,3377000000.0,,4085000000.0,5918000000.0,,,,,30156000000.0,
19,MMM,3M COMPANY,2010-12-31,10-K,2014-02-13,3377000000.0,,,,,,,,,
15,MMM,3M COMPANY,2010-09-30,10-K,2011-02-16,,,1106000000.0,,,,,,,
14,MMM,3M COMPANY,2010-06-30,10-K,2011-02-16,,,1121000000.0,,,,,,,
13,MMM,3M COMPANY,2010-03-31,10-K,2011-02-16,,,930000000.0,,,,,,,
9,MMM,3M COMPANY,2009-12-31,10-K,2010-02-16,3040000000.0,,3193000000.0,4814000000.0,,,710599119.0,12764000000.0,27250000000.0,13948000000.0
10,MMM,3M COMPANY,2009-12-31,10-K,2011-02-16,3040000000.0,5619000000.0,935000000.0,4814000000.0,,,710599119.0,12764000000.0,27250000000.0,13948000000.0
11,MMM,3M COMPANY,2009-12-31,10-K,2012-02-16,3040000000.0,,,4814000000.0,,,,,27250000000.0,
12,MMM,3M COMPANY,2009-12-31,10-K,2013-02-14,3040000000.0,,,,,,,,,
8,MMM,3M COMPANY,2009-09-30,10-K,2011-02-16,,,957000000.0,,,,,,,
7,MMM,3M COMPANY,2009-06-30,10-K,2011-02-16,,,783000000.0,,,,,,,
6,MMM,3M COMPANY,2009-03-31,10-K,2011-02-16,,,518000000.0,,,,,,,
3,MMM,3M COMPANY,2008-12-31,10-K,2010-02-16,1849000000.0,,3460000000.0,5218000000.0,,,693543287.0,9880000000.0,25793000000.0,15489000000.0
4,MMM,3M COMPANY,2008-12-31,10-K,2011-02-16,1849000000.0,,3460000000.0,5218000000.0,,,,,25793000000.0,
5,MMM,3M COMPANY,2008-12-31,10-K,2012-02-16,1849000000.0,,,,,,,,,
1,MMM,3M COMPANY,2007-12-31,10-K,2010-02-16,1896000000.0,,4096000000.0,6193000000.0,,,,,,
2,MMM,3M COMPANY,2007-12-31,10-K,2011-02-16,1896000000.0,,,,,,,,,
0,MMM,3M COMPANY,2006-12-31,10-K,2010-02-16,1447000000.0,,,,,,,,,
